,Actual_OFI,VAR_Only_OFI,Combined_Model_OFI,actual_signal,forecasted_VAR_signal,forecasted_UDE_signal
179,0.3225806451612903,0.003411298988795177,0.31975492692848084,BUY,BUY,BUY
180,0.08411214953271028,0.003411298988795177,0.10221456857565396,BUY,BUY,BUY
181,0.35714285714285715,0.003411298988795177,0.40766840459178044,BUY,BUY,BUY
182,-0.7377049180327869,0.003411298988795177,-0.719271537503336,SELL,BUY,SELL
183,-0.5076923076923077,0.003411298988795177,-0.5033651150999586,SELL,BUY,SELL
184,-0.10344827586206896,0.003411298988795177,-0.09588152671429323,SELL,BUY,SELL
185,0.7692307692307693,0.003411298988795177,0.7495288879486043,BUY,BUY,BUY
186,-0.3333333333333333,0.003411298988795177,0.010877491490864947,SELL,BUY,BUY
187,0.4583333333333333,0.003411298988795177,0.4483341112115013,BUY,BUY,BUY
188,-0.4098360655737705,0.003411298988795177,-0.4080229584434486,SELL,BUY,SELL
189,-0.47540983606557374,0.003411298988795177,-0.4715967221334256,SELL,BUY,SELL
190,-0.875,0.003411298988795177,-0.7826634744606702,SELL,BUY,SELL
191,0.0410958904109589,0.003411298988795177,0.06733277603983771,BUY,BUY,BUY
192,0.1724137931034483,0.003411298988795177,0.2997322321344784,BUY,BUY,BUY
193,0.5522388059701493,0.003411298988795177,0.5435819953834784,BUY,BUY,BUY
194,0.5588235294117647,0.003411298988795177,0.5501949847755561,BUY,BUY,BUY
195,0.04504504504504504,0.003411298988795177,0.05572027108509966,BUY,BUY,BUY
196,0.2,0.003411298988795177,0.022162116376663345,BUY,BUY,BUY
197,-0.5223880597014925,0.003411298988795177,-0.517866477828295,SELL,BUY,SELL
198,0.22580645161290322,0.003411298988795177,0.2418570522969019,BUY,BUY,BUY
199,-0.027777777777777776,0.003411298988795177,-0.015335417590451234,SELL,BUY,SELL
200,0.02631578947368421,0.003411298988795177,0.04721340529969284,BUY,BUY,BUY
201,-0.053763440860215055,0.003411298988795177,-0.052189340058912015,SELL,BUY,SELL
202,-0.85,0.003411298988795177,-0.7356218700796997,SELL,BUY,SELL
203,-0.013333333333333334,0.003411298988795177,0.0001725996433376346,SELL,BUY,BUY
204,-0.3924050632911392,0.003411298988795177,-0.3920603827537815,SELL,BUY,SELL
205,-0.864406779661017,0.003411298988795177,-0.7578809291042566,SELL,BUY,SELL
206,-0.23684210526315788,0.003411298988795177,-0.23981573078779334,SELL,BUY,SELL
207,-0.5686274509803921,0.003411298988795177,-0.559926328860306,SELL,BUY,SELL
208,-0.7857142857142857,0.003411298988795177,-0.7773361508526703,SELL,BUY,SELL
209,-0.43209876543209874,0.003411298988795177,-0.4309696097451394,SELL,BUY,SELL
210,0.4,0.003411298988795177,0.4099388148852724,BUY,BUY,BUY
211,-0.6862745098039216,0.003411298988795177,-0.6520736547409591,SELL,BUY,SELL
212,-0.8867924528301887,0.003411298988795177,-0.7255756073632598,SELL,BUY,SELL
213,0.3333333333333333,0.003411298988795177,0.3306115081029926,BUY,BUY,BUY
214,-0.4025974025974026,0.003411298988795177,-0.40193545895030447,SELL,BUY,SELL
215,-0.6119402985074627,0.003411298988795177,-0.6048072733728899,SELL,BUY,SELL
216,1.0,0.003411298988795177,0.03286740983020243,BUY,BUY,BUY
217,0.4166666666666667,0.003411298988795177,0.3439851370680961,BUY,BUY,BUY
218,0.8636363636363636,0.003411298988795177,0.6745427019300145,BUY,BUY,BUY
219,0.47368421052631576,0.003411298988795177,0.4681314346855582,BUY,BUY,BUY
220,-0.07692307692307693,0.003411298988795177,-0.07110379789556165,SELL,BUY,SELL
221,-0.639344262295082,0.003411298988795177,-0.6302818850986037,SELL,BUY,SELL
222,-0.5072463768115942,0.003411298988795177,-0.5033673225468571,SELL,BUY,SELL
223,-0.5616438356164384,0.003411298988795177,-0.5567276228087188,SELL,BUY,SELL
224,-0.1076923076923077,0.003411298988795177,-0.10364228130227603,SELL,BUY,SELL
225,-0.352112676056338,0.003411298988795177,-0.352405879038398,SELL,BUY,SELL
226,0.6666666666666666,0.003411298988795177,0.062719901065713,BUY,BUY,BUY
227,0.3076923076923077,0.003411298988795177,0.3152840046685061,BUY,BUY,BUY
228,1.0,0.003411298988795177,0.3482584211109227,BUY,BUY,BUY
229,-0.2727272727272727,0.003411298988795177,-0.3041140702745295,SELL,BUY,SELL
230,-1.0,0.003411298988795177,-0.5859220530763074,SELL,BUY,SELL
231,-0.391304347826087,0.003411298988795177,-0.4162756069976687,SELL,BUY,SELL
232,-0.27058823529411763,0.003411298988795177,-0.2728458351856224,SELL,BUY,SELL
233,0.07272727272727272,0.003411298988795177,0.08897940910600301,BUY,BUY,BUY
234,-0.6666666666666666,0.003411298988795177,-0.6642244665653575,SELL,BUY,SELL
235,-0.2222222222222222,0.003411298988795177,-0.36167930131973036,SELL,BUY,SELL
236,0.7419354838709677,0.003411298988795177,0.5141456718889234,BUY,BUY,BUY
237,0.5862068965517241,0.003411298988795177,0.4505109135648184,BUY,BUY,BUY
238,0.02608695652173913,0.003411298988795177,0.032649064304158024,BUY,BUY,BUY
239,0.02564102564102564,0.003411298988795177,0.0316849454562158,BUY,BUY,BUY
240,0.7435897435897436,0.003411298988795177,0.5471064898985321,BUY,BUY,BUY
241,-0.391304347826087,0.003411298988795177,-0.3905218460156768,SELL,BUY,SELL
