,Actual_OFI,VAR_Only_OFI,Combined_Model_OFI,actual_signal,forecasted_VAR_signal,forecasted_UDE_signal
41,-0.4222222222222222,0.007004344936348407,-0.42395882870367957,SELL,BUY,SELL
42,0.2727272727272727,0.007004344936348407,0.27173070791155757,BUY,BUY,BUY
43,-0.19540229885057472,0.007004344936348407,-0.1962861728848791,SELL,BUY,SELL
44,0.35714285714285715,0.007004344936348407,0.35842349919460315,BUY,BUY,BUY
45,-0.009708737864077669,0.007004344936348407,-0.010129896007286051,SELL,BUY,SELL
46,-0.42857142857142855,0.007004344936348407,-0.42989647194216035,SELL,BUY,SELL
47,0.0,0.007004344936348407,-0.0003740594675938109,HOLD,BUY,SELL
48,0.6862745098039216,0.007004344936348407,0.6834471767704112,BUY,BUY,BUY
49,-0.7209302325581395,0.007004344936348407,-0.7247725834441822,SELL,BUY,SELL
50,0.8360655737704918,0.007004344936348407,0.8385294484331932,BUY,BUY,BUY
51,-0.07526881720430108,0.007004344936348407,-0.07605109572420628,SELL,BUY,SELL
52,0.0,0.007004344936348407,-0.00037285470010222526,HOLD,BUY,SELL
53,-0.8636363636363636,0.007004344936348407,-0.8690653043994937,SELL,BUY,SELL
54,0.03571428571428571,0.007004344936348407,0.035228891615649786,BUY,BUY,BUY
55,-0.014925373134328358,0.007004344936348407,-0.015387256421961875,SELL,BUY,SELL
56,-0.8888888888888888,0.007004344936348407,-0.8978990040917079,SELL,BUY,SELL
57,-0.8571428571428571,0.007004344936348407,-0.8620182323757661,SELL,BUY,SELL
58,0.5,0.007004344936348407,0.4964275848246936,BUY,BUY,BUY
59,0.38461538461538464,0.007004344936348407,0.38896775418021695,BUY,BUY,BUY
60,0.12727272727272726,0.007004344936348407,0.1279294525326495,BUY,BUY,BUY
61,0.6078431372549019,0.007004344936348407,0.6052831950250751,BUY,BUY,BUY
62,0.6326530612244898,0.007004344936348407,0.6302100938136939,BUY,BUY,BUY
63,-0.14285714285714285,0.007004344936348407,-0.14456431132681888,SELL,BUY,SELL
64,0.0410958904109589,0.007004344936348407,0.04093711581505811,BUY,BUY,BUY
65,-0.7241379310344828,0.007004344936348407,-0.7289992700946687,SELL,BUY,SELL
66,0.3103448275862069,0.007004344936348407,0.30731878836259924,BUY,BUY,BUY
67,-0.55,0.007004344936348407,-0.5525810880184553,SELL,BUY,SELL
68,-0.3793103448275862,0.007004344936348407,-0.381713120321856,SELL,BUY,SELL
69,0.37037037037037035,0.007004344936348407,0.3687650381868102,BUY,BUY,BUY
70,-0.38823529411764707,0.007004344936348407,-0.38917263991746914,SELL,BUY,SELL
71,0.5526315789473685,0.007004344936348407,0.5486156712427294,BUY,BUY,BUY
72,1.0,0.007004344936348407,0.997317595849202,BUY,BUY,BUY
73,0.21212121212121213,0.007004344936348407,0.21316628343063818,BUY,BUY,BUY
74,0.0,0.007004344936348407,-0.0004157459693748904,HOLD,BUY,SELL
75,-1.0,0.007004344936348407,-0.5386181634245141,SELL,BUY,SELL
76,-0.2987012987012987,0.007004344936348407,-0.2995975018061644,SELL,BUY,SELL
77,0.5483870967741935,0.007004344936348407,0.5451671680109921,BUY,BUY,BUY
78,-0.21649484536082475,0.007004344936348407,-0.21727994953895777,SELL,BUY,SELL
79,-0.43478260869565216,0.007004344936348407,-0.4365327051536532,SELL,BUY,SELL
80,-0.2727272727272727,0.007004344936348407,-0.27392271352638187,SELL,BUY,SELL
81,1.0,0.007004344936348407,0.9593941796942053,BUY,BUY,BUY
82,-0.42857142857142855,0.007004344936348407,-0.4297877744112184,SELL,BUY,SELL
83,0.4117647058823529,0.007004344936348407,0.4089000157405378,BUY,BUY,BUY
84,-0.673469387755102,0.007004344936348407,-0.6766220122954578,SELL,BUY,SELL
85,1.0,0.007004344936348407,0.9301125293474346,BUY,BUY,BUY
86,-0.7714285714285715,0.007004344936348407,-0.7762847528355068,SELL,BUY,SELL
87,0.5,0.007004344936348407,0.496236437966632,BUY,BUY,BUY
88,0.027522935779816515,0.007004344936348407,0.027280267939257703,BUY,BUY,BUY
89,-0.21052631578947367,0.007004344936348407,-0.2114754724197571,SELL,BUY,SELL
90,0.18604651162790697,0.007004344936348407,0.18404659908655202,BUY,BUY,BUY
91,0.22448979591836735,0.007004344936348407,0.22179234987517552,BUY,BUY,BUY
92,0.14705882352941177,0.007004344936348407,0.14644205523979956,BUY,BUY,BUY
93,0.7209302325581395,0.007004344936348407,0.718961138644591,BUY,BUY,BUY
94,0.3333333333333333,0.007004344936348407,0.33128789255000796,BUY,BUY,BUY
95,-0.5135135135135135,0.007004344936348407,-0.515022083121401,SELL,BUY,SELL
96,-0.16666666666666666,0.007004344936348407,-0.1676326785624426,SELL,BUY,SELL
97,0.053763440860215055,0.007004344936348407,0.053534508905064934,BUY,BUY,BUY
98,0.5609756097560976,0.007004344936348407,0.5598592925654869,BUY,BUY,BUY
99,-0.6417910447761194,0.007004344936348407,-0.6442245663373258,SELL,BUY,SELL
100,0.3,0.007004344936348407,0.30231747056723207,BUY,BUY,BUY
101,0.35802469135802467,0.007004344936348407,0.354887739639571,BUY,BUY,BUY
102,0.5609756097560976,0.007004344936348407,0.5598592925654869,BUY,BUY,BUY
103,0.36585365853658536,0.007004344936348407,0.36581300244484183,BUY,BUY,BUY
104,-0.034482758620689655,0.007004344936348407,-0.03504089647800705,SELL,BUY,SELL
105,-0.09433962264150944,0.007004344936348407,-0.09521605169434909,SELL,BUY,SELL
106,-0.18604651162790697,0.007004344936348407,-0.1869553796102115,SELL,BUY,SELL
107,0.03636363636363636,0.007004344936348407,0.036061630454259336,BUY,BUY,BUY
108,0.6226415094339622,0.007004344936348407,0.6198321703530614,BUY,BUY,BUY
109,0.2857142857142857,0.007004344936348407,0.28876094738178315,BUY,BUY,BUY
110,0.2,0.007004344936348407,0.200068402883008,BUY,BUY,BUY
111,-0.7297297297297297,0.007004344936348407,-0.7339933347894292,SELL,BUY,SELL
112,0.5135135135135135,0.007004344936348407,0.509775138462441,BUY,BUY,BUY
113,-1.0,0.007004344936348407,-1.006839200871336,SELL,BUY,SELL
114,-0.5862068965517241,0.007004344936348407,-0.5897837913976894,SELL,BUY,SELL
115,0.5405405405405406,0.007004344936348407,0.5366727207844237,BUY,BUY,BUY
116,-0.13333333333333333,0.007004344936348407,-0.13458107378098833,SELL,BUY,SELL
117,-0.43661971830985913,0.007004344936348407,-0.43784877475184303,SELL,BUY,SELL
118,-0.21739130434782608,0.007004344936348407,-0.2184044562634283,SELL,BUY,SELL
119,-0.4117647058823529,0.007004344936348407,-0.4132885025068151,SELL,BUY,SELL
120,0.5068493150684932,0.007004344936348407,0.5031925223614563,BUY,BUY,BUY
121,-0.07216494845360824,0.007004344936348407,-0.07292463288629707,SELL,BUY,SELL
122,-0.022222222222222223,0.007004344936348407,-0.022754047258405134,SELL,BUY,SELL
123,-0.03773584905660377,0.007004344936348407,-0.03829980912151133,SELL,BUY,SELL
124,-0.2692307692307692,0.007004344936348407,-0.27048671295745447,SELL,BUY,SELL
125,0.27586206896551724,0.007004344936348407,0.2745956067817138,BUY,BUY,BUY
126,0.8928571428571429,0.007004344936348407,0.8939006078960684,BUY,BUY,BUY
127,-0.4,0.007004344936348407,-0.4010139435565948,SELL,BUY,SELL
128,0.5,0.007004344936348407,0.5000259068491938,BUY,BUY,BUY
129,0.6,0.007004344936348407,0.686190450124065,BUY,BUY,BUY
130,0.7741935483870968,0.007004344936348407,0.7742838261268765,BUY,BUY,BUY
131,-0.23076923076923078,0.007004344936348407,-0.2320323917612674,SELL,BUY,SELL
132,-0.5466666666666666,0.007004344936348407,-0.548337435869314,SELL,BUY,SELL
133,0.10843373493975904,0.007004344936348407,0.10736476418647642,BUY,BUY,BUY
134,-0.7872340425531915,0.007004344936348407,-0.7916017930760906,SELL,BUY,SELL
135,-0.017543859649122806,0.007004344936348407,-0.018267065746625316,SELL,BUY,SELL
136,0.01818181818181818,0.007004344936348407,0.017912238798922647,BUY,BUY,BUY
137,0.3333333333333333,0.007004344936348407,0.3346281146745625,BUY,BUY,BUY
138,-0.15789473684210525,0.007004344936348407,-0.15894638830232455,SELL,BUY,SELL
139,0.0,0.007004344936348407,-0.2271843120886925,HOLD,BUY,SELL
140,0.14285714285714285,0.007004344936348407,0.14169902080790542,BUY,BUY,BUY
141,0.0,0.007004344936348407,0.09506431934309266,HOLD,BUY,BUY
142,0.673469387755102,0.007004344936348407,0.6708902460166427,BUY,BUY,BUY
143,0.6666666666666666,0.007004344936348407,0.671100321338782,BUY,BUY,BUY
144,-0.09333333333333334,0.007004344936348407,-0.09425692679270783,SELL,BUY,SELL
145,0.6326530612244898,0.007004344936348407,0.6302101427195981,BUY,BUY,BUY
146,0.56,0.007004344936348407,0.5577402353630224,BUY,BUY,BUY
147,-0.7894736842105263,0.007004344936348407,-0.7967607376706416,SELL,BUY,SELL
148,-0.4074074074074074,0.007004344936348407,-0.40843010455413237,SELL,BUY,SELL
149,0.375,0.007004344936348407,0.37260788438670267,BUY,BUY,BUY
150,0.2982456140350877,0.007004344936348407,0.2968895987090904,BUY,BUY,BUY
151,1.0,0.007004344936348407,0.9927144911738661,BUY,BUY,BUY
152,0.9285714285714286,0.007004344936348407,0.9315327731602789,BUY,BUY,BUY
153,0.6521739130434783,0.007004344936348407,0.6571136259474858,BUY,BUY,BUY
154,0.36,0.007004344936348407,0.3571080248857374,BUY,BUY,BUY
155,-0.14,0.007004344936348407,-0.1409422608922372,SELL,BUY,SELL
156,-0.043478260869565216,0.007004344936348407,-0.04408214995480385,SELL,BUY,SELL
157,0.65,0.007004344936348407,0.6486972561587298,BUY,BUY,BUY
158,0.1111111111111111,0.007004344936348407,0.11149100576497414,BUY,BUY,BUY
159,0.746031746031746,0.007004344936348407,0.7420716467140867,BUY,BUY,BUY
160,0.27058823529411763,0.007004344936348407,0.26793072641738536,BUY,BUY,BUY
161,0.8076923076923077,0.007004344936348407,0.8008046687141556,BUY,BUY,BUY
162,-0.37142857142857144,0.007004344936348407,-0.3724948492618334,SELL,BUY,SELL
163,-0.7727272727272727,0.007004344936348407,-0.7770661736250125,SELL,BUY,SELL
164,0.42857142857142855,0.007004344936348407,0.42549596756937424,BUY,BUY,BUY
165,0.7931034482758621,0.007004344936348407,0.7910707190451821,BUY,BUY,BUY
166,0.3333333333333333,0.007004344936348407,0.3361529874770971,BUY,BUY,BUY
167,0.02127659574468085,0.007004344936348407,0.021008364752593236,BUY,BUY,BUY
168,-0.26666666666666666,0.007004344936348407,-0.26777329632087454,SELL,BUY,SELL
169,-0.7377049180327869,0.007004344936348407,-0.7411089801485036,SELL,BUY,SELL
170,-0.23809523809523808,0.007004344936348407,-0.23961188675297035,SELL,BUY,SELL
171,0.7910447761194029,0.007004344936348407,0.7953093500623367,BUY,BUY,BUY
172,-0.7777777777777778,0.007004344936348407,-0.6873666136956624,SELL,BUY,SELL
173,-0.2,0.007004344936348407,-0.20145196393129855,SELL,BUY,SELL
174,0.125,0.007004344936348407,0.1255249657349964,BUY,BUY,BUY
175,0.9642857142857143,0.007004344936348407,0.9692776220178886,BUY,BUY,BUY
176,0.0,0.007004344936348407,-0.00042422237211220697,HOLD,BUY,SELL
177,0.0707070707070707,0.007004344936348407,0.06925237702132117,BUY,BUY,BUY
178,0.41379310344827586,0.007004344936348407,0.4115789693804153,BUY,BUY,BUY
179,0.3225806451612903,0.007004344936348407,0.3206780229376729,BUY,BUY,BUY
180,0.08411214953271028,0.007004344936348407,0.08231123639383107,BUY,BUY,BUY
181,0.35714285714285715,0.007004344936348407,0.35842349919460315,BUY,BUY,BUY
182,-0.7377049180327869,0.007004344936348407,-0.7411089801485036,SELL,BUY,SELL
183,-0.5076923076923077,0.007004344936348407,-0.5093101675259581,SELL,BUY,SELL
184,-0.10344827586206896,0.007004344936348407,-0.10449483082854442,SELL,BUY,SELL
185,0.7692307692307693,0.007004344936348407,0.7660990387160279,BUY,BUY,BUY
186,-0.3333333333333333,0.007004344936348407,-0.3199072065568457,SELL,BUY,SELL
187,0.4583333333333333,0.007004344936348407,0.4567986533933822,BUY,BUY,BUY
188,-0.4098360655737705,0.007004344936348407,-0.41113736923714644,SELL,BUY,SELL
189,-0.47540983606557374,0.007004344936348407,-0.4769509131293735,SELL,BUY,SELL
190,-0.875,0.007004344936348407,-0.8798835931255364,SELL,BUY,SELL
191,0.0410958904109589,0.007004344936348407,0.040937055486337304,BUY,BUY,BUY
192,0.1724137931034483,0.007004344936348407,0.17332065220238974,BUY,BUY,BUY
193,0.5522388059701493,0.007004344936348407,0.5486867608987418,BUY,BUY,BUY
194,0.5588235294117647,0.007004344936348407,0.5551847432227227,BUY,BUY,BUY
195,0.04504504504504504,0.007004344936348407,0.04389502023486967,BUY,BUY,BUY
196,0.2,0.007004344936348407,0.2028741467143086,BUY,BUY,BUY
197,-0.5223880597014925,0.007004344936348407,-0.524046779614387,SELL,BUY,SELL
198,0.22580645161290322,0.007004344936348407,0.2246469020676365,BUY,BUY,BUY
199,-0.027777777777777776,0.007004344936348407,-0.028310164861975705,SELL,BUY,SELL
200,0.02631578947368421,0.007004344936348407,0.026079228097126362,BUY,BUY,BUY
201,-0.053763440860215055,0.007004344936348407,-0.054423446464861976,SELL,BUY,SELL
202,-0.85,0.007004344936348407,-0.8554727895879732,SELL,BUY,SELL
203,-0.013333333333333334,0.007004344936348407,-0.013781972187120926,SELL,BUY,SELL
204,-0.3924050632911392,0.007004344936348407,-0.3934109185900931,SELL,BUY,SELL
205,-0.864406779661017,0.007004344936348407,-0.8692853456671242,SELL,BUY,SELL
206,-0.23684210526315788,0.007004344936348407,-0.2377614434936386,SELL,BUY,SELL
207,-0.5686274509803921,0.007004344936348407,-0.5709140098345201,SELL,BUY,SELL
208,-0.7857142857142857,0.007004344936348407,-0.7913924810445997,SELL,BUY,SELL
209,-0.43209876543209874,0.007004344936348407,-0.4331934138007224,SELL,BUY,SELL
210,0.4,0.007004344936348407,0.39989905657027913,BUY,BUY,BUY
211,-0.6862745098039216,0.007004344936348407,-0.6894729614451455,SELL,BUY,SELL
212,-0.8867924528301887,0.007004344936348407,-0.8921472234603719,SELL,BUY,SELL
213,0.3333333333333333,0.007004344936348407,0.33062395091302754,BUY,BUY,BUY
214,-0.4025974025974026,0.007004344936348407,-0.40365035089808654,SELL,BUY,SELL
215,-0.6119402985074627,0.007004344936348407,-0.6141519712000104,SELL,BUY,SELL
216,1.0,0.007004344936348407,0.7986676912285989,BUY,BUY,BUY
217,0.4166666666666667,0.007004344936348407,0.41886566414576765,BUY,BUY,BUY
218,0.8636363636363636,0.007004344936348407,0.8489123952599846,BUY,BUY,BUY
219,0.47368421052631576,0.007004344936348407,0.4700588144686342,BUY,BUY,BUY
220,-0.07692307692307693,0.007004344936348407,-0.0778837136794368,SELL,BUY,SELL
221,-0.639344262295082,0.007004344936348407,-0.6418795981293632,SELL,BUY,SELL
222,-0.5072463768115942,0.007004344936348407,-0.5087964799895619,SELL,BUY,SELL
223,-0.5616438356164384,0.007004344936348407,-0.5634297094407101,SELL,BUY,SELL
224,-0.1076923076923077,0.007004344936348407,-0.10873954465903753,SELL,BUY,SELL
225,-0.352112676056338,0.007004344936348407,-0.3531309767596966,SELL,BUY,SELL
226,0.6666666666666666,0.007004344936348407,0.687116614422186,BUY,BUY,BUY
227,0.3076923076923077,0.007004344936348407,0.3067078066463028,BUY,BUY,BUY
228,1.0,0.007004344936348407,0.9293438375679528,BUY,BUY,BUY
229,-0.2727272727272727,0.007004344936348407,-0.2741884096819588,SELL,BUY,SELL
230,-1.0,0.007004344936348407,-1.0091170591808305,SELL,BUY,SELL
231,-0.391304347826087,0.007004344936348407,-0.3929076189862496,SELL,BUY,SELL
232,-0.27058823529411763,0.007004344936348407,-0.27140956249946663,SELL,BUY,SELL
233,0.07272727272727272,0.007004344936348407,0.07091095289362971,BUY,BUY,BUY
234,-0.6666666666666666,0.007004344936348407,-0.669795835594213,SELL,BUY,SELL
235,-0.2222222222222222,0.007004344936348407,-0.22396300414179468,SELL,BUY,SELL
236,0.7419354838709677,0.007004344936348407,0.7429945974954126,BUY,BUY,BUY
237,0.5862068965517241,0.007004344936348407,0.5877977040908675,BUY,BUY,BUY
238,0.02608695652173913,0.007004344936348407,0.025145023505129465,BUY,BUY,BUY
239,0.02564102564102564,0.007004344936348407,0.0242733043540142,BUY,BUY,BUY
240,0.7435897435897436,0.007004344936348407,0.7421891551958009,BUY,BUY,BUY
241,-0.391304347826087,0.007004344936348407,-0.3924287762934515,SELL,BUY,SELL
242,0.10638297872340426,0.007004344936348407,0.10664156111267721,BUY,BUY,BUY
243,-0.45454545454545453,0.007004344936348407,-0.4559133259024294,SELL,BUY,SELL
244,0.5714285714285714,0.007004344936348407,0.5685589301873424,BUY,BUY,BUY
245,0.0,0.007004344936348407,-0.00039769566466433214,HOLD,BUY,SELL
246,0.7272727272727273,0.007004344936348407,0.733923958080965,BUY,BUY,BUY
247,-1.0,0.007004344936348407,-0.7031430716940614,SELL,BUY,SELL
248,-0.2857142857142857,0.007004344936348407,-0.2868952109986864,SELL,BUY,SELL
249,0.23076923076923078,0.007004344936348407,0.22870415764481813,BUY,BUY,BUY
250,0.1,0.007004344936348407,0.0991684633309838,BUY,BUY,BUY
251,-1.0,0.007004344936348407,-1.0067730183972217,SELL,BUY,SELL
252,-0.47058823529411764,0.007004344936348407,-0.4730361439244268,SELL,BUY,SELL
253,0.045454545454545456,0.007004344936348407,0.0453047707813323,BUY,BUY,BUY
254,0.7846153846153846,0.007004344936348407,0.7872742934714226,BUY,BUY,BUY
255,0.1958762886597938,0.007004344936348407,0.1934469306228829,BUY,BUY,BUY
256,-0.015873015873015872,0.007004344936348407,-0.01634306307774447,SELL,BUY,SELL
257,-0.07317073170731707,0.007004344936348407,-0.07395652320033869,SELL,BUY,SELL
258,0.3563218390804598,0.007004344936348407,0.35297382221054957,BUY,BUY,BUY
259,0.68,0.007004344936348407,0.6839267637481974,BUY,BUY,BUY
260,-0.22727272727272727,0.007004344936348407,-0.22873216905234847,SELL,BUY,SELL
261,-0.050505050505050504,0.007004344936348407,-0.05114179951311313,SELL,BUY,SELL
262,0.07142857142857142,0.007004344936348407,0.07078607308120242,BUY,BUY,BUY
263,0.3191489361702128,0.007004344936348407,0.31861646207692973,BUY,BUY,BUY
264,-0.35,0.007004344936348407,-0.35091451472319923,SELL,BUY,SELL
265,0.10204081632653061,0.007004344936348407,0.10226372189430306,BUY,BUY,BUY
266,-0.4426229508196721,0.007004344936348407,-0.444032895796125,SELL,BUY,SELL
267,0.7575757575757576,0.007004344936348407,0.7546141066109537,BUY,BUY,BUY
268,0.9487179487179487,0.007004344936348407,0.9303223705226293,BUY,BUY,BUY
269,0.21518987341772153,0.007004344936348407,0.21321113920445572,BUY,BUY,BUY
270,-0.28205128205128205,0.007004344936348407,-0.28293346244407025,SELL,BUY,SELL
271,-0.5,0.007004344936348407,-0.5015307285366796,SELL,BUY,SELL
272,-0.054945054945054944,0.007004344936348407,-0.055613708198828826,SELL,BUY,SELL
273,-0.6216216216216216,0.007004344936348407,-0.6248845052753901,SELL,BUY,SELL
274,0.7966101694915254,0.007004344936348407,0.7955443107787119,BUY,BUY,BUY
275,0.01694915254237288,0.007004344936348407,0.016670264193917685,BUY,BUY,BUY
276,-0.26666666666666666,0.007004344936348407,-0.26745120494117813,SELL,BUY,SELL
277,0.5,0.007004344936348407,0.47813368203323314,BUY,BUY,BUY
278,-0.17647058823529413,0.007004344936348407,-0.17740683728618747,SELL,BUY,SELL
279,-0.4925373134328358,0.007004344936348407,-0.4940491809479598,SELL,BUY,SELL
280,0.03508771929824561,0.007004344936348407,0.03407949778848073,BUY,BUY,BUY
281,0.6444444444444445,0.007004344936348407,0.6424344836436076,BUY,BUY,BUY
282,0.7313432835820896,0.007004344936348407,0.7271699592939405,BUY,BUY,BUY
283,-0.7647058823529411,0.007004344936348407,-0.7682314534458967,SELL,BUY,SELL
284,0.1262135922330097,0.007004344936348407,0.12412975881903168,BUY,BUY,BUY
285,-0.7192982456140351,0.007004344936348407,-0.7226246900287443,SELL,BUY,SELL
286,-0.11764705882352941,0.007004344936348407,-0.11866725562698364,SELL,BUY,SELL
287,-0.7358490566037735,0.007004344936348407,-0.7394537987604591,SELL,BUY,SELL
288,0.3333333333333333,0.007004344936348407,0.33062395091302754,BUY,BUY,BUY
289,1.0,0.007004344936348407,0.973758678165914,BUY,BUY,BUY
290,-0.2608695652173913,0.007004344936348407,-0.2622689556152163,SELL,BUY,SELL
291,-0.8666666666666667,0.007004344936348407,-0.8715462812659067,SELL,BUY,SELL
292,-0.48,0.007004344936348407,-0.48182024165724274,SELL,BUY,SELL
293,0.3170731707317073,0.007004344936348407,0.31736951714632033,BUY,BUY,BUY
294,0.09433962264150944,0.007004344936348407,0.0945015144699856,BUY,BUY,BUY
295,-0.25,0.007004344936348407,-0.21186446724659933,SELL,BUY,SELL
296,0.38181818181818183,0.007004344936348407,0.38005015450434754,BUY,BUY,BUY
297,1.0,0.007004344936348407,0.9287201082475354,BUY,BUY,BUY
298,-0.3924050632911392,0.007004344936348407,-0.3934109185900931,SELL,BUY,SELL
299,0.8620689655172413,0.007004344936348407,0.8322662727410529,BUY,BUY,BUY
300,-0.18518518518518517,0.007004344936348407,-0.18735520439964776,SELL,BUY,SELL
301,-0.9583333333333334,0.007004344936348407,-0.9648892277428524,SELL,BUY,SELL
302,0.7142857142857143,0.007004344936348407,0.7115894111023469,BUY,BUY,BUY
303,-0.6388888888888888,0.007004344936348407,-0.6412149239601495,SELL,BUY,SELL
304,-0.391304347826087,0.007004344936348407,-0.3924287762934515,SELL,BUY,SELL
305,-0.13043478260869565,0.007004344936348407,-0.1316211065806316,SELL,BUY,SELL
306,0.15789473684210525,0.007004344936348407,0.15853044282214027,BUY,BUY,BUY
307,0.323943661971831,0.007004344936348407,0.32149699194582665,BUY,BUY,BUY
308,-0.3559322033898305,0.007004344936348407,-0.3571395051214026,SELL,BUY,SELL
309,0.6901408450704225,0.007004344936348407,0.685857950774114,BUY,BUY,BUY
310,0.13846153846153847,0.007004344936348407,0.138203846053967,BUY,BUY,BUY
311,0.38461538461538464,0.007004344936348407,0.3814279311149153,BUY,BUY,BUY
312,-0.8867924528301887,0.007004344936348407,-0.8921472234603719,SELL,BUY,SELL
313,-0.42857142857142855,0.007004344936348407,-0.43020706884387366,SELL,BUY,SELL
314,-0.38666666666666666,0.007004344936348407,-0.38770377027039277,SELL,BUY,SELL
315,-0.37662337662337664,0.007004344936348407,-0.3776159680305528,SELL,BUY,SELL
316,-1.0,0.007004344936348407,-1.0085786559132184,SELL,BUY,SELL
317,-0.6470588235294118,0.007004344936348407,-0.650732522088926,SELL,BUY,SELL
318,0.696969696969697,0.007004344936348407,0.692946219215105,BUY,BUY,BUY
319,-0.3258426966292135,0.007004344936348407,-0.3266498523844772,SELL,BUY,SELL
320,0.5714285714285714,0.007004344936348407,0.5834911816201119,BUY,BUY,BUY
321,0.5185185185185185,0.007004344936348407,0.5160641255183205,BUY,BUY,BUY
322,-0.8367346938775511,0.007004344936348407,-0.841601941618723,SELL,BUY,SELL
323,0.075,0.007004344936348407,0.07461128141123927,BUY,BUY,BUY
324,-0.10091743119266056,0.007004344936348407,-0.10182835613594167,SELL,BUY,SELL
325,0.43859649122807015,0.007004344936348407,0.4363141254847533,BUY,BUY,BUY
326,0.9473684210526315,0.007004344936348407,0.927028042699332,BUY,BUY,BUY
327,0.7878787878787878,0.007004344936348407,0.7913491579874353,BUY,BUY,BUY
328,-0.5217391304347826,0.007004344936348407,-0.5239024523970295,SELL,BUY,SELL
329,0.6170212765957447,0.007004344936348407,0.6148625510876238,BUY,BUY,BUY
330,0.4782608695652174,0.007004344936348407,0.4813221041525504,BUY,BUY,BUY
331,-0.9444444444444444,0.007004344936348407,-0.9515073428246419,SELL,BUY,SELL
332,-0.25,0.007004344936348407,-0.2525352874169298,SELL,BUY,SELL
333,0.037037037037037035,0.007004344936348407,0.03696096292811243,BUY,BUY,BUY
334,0.3181818181818182,0.007004344936348407,0.3180354583952854,BUY,BUY,BUY
335,0.2835820895522388,0.007004344936348407,0.28165147781116645,BUY,BUY,BUY
336,0.17525773195876287,0.007004344936348407,0.1730074712450362,BUY,BUY,BUY
